"","X","Z2","k","POINT_Z","Z","Z3","N","DawnDO_Mod","DawnDO_Mod2","combo","POINT_X","POINT_Y","optional"
"1171603",1171603,2.2,0.06,66.17,2.16,1,1957,5.004242,4.995758,"333177.6_3684011",-88.7914136107394,33.2822649600863,TRUE
"1171604",1171604,2.2,0.06,66.16,2.17,1,1957,5.004242,4.995758,"333179.6_3684011",-88.7913921429729,33.2822652695583,TRUE
"1171605",1171605,2.2,0.06,66.15,2.18,1,1957,5.004242,4.995758,"333181.6_3684011",-88.791370675206,33.2822655790265,TRUE
"1171606",1171606,2.2,0.06,66.16,2.17,1,1957,5.004242,4.995758,"333183.6_3684011",-88.7913492074388,33.2822658884911,TRUE
"1171607",1171607,2.2,0.06,66.16,2.17,1,1957,5.004242,4.995758,"333185.6_3684011",-88.7913277396713,33.2822661979519,TRUE
"1171608",1171608,2.2,0.06,66.17,2.16,1,1957,5.004242,4.995758,"333187.6_3684011",-88.7913062719035,33.2822665074091,TRUE
"1171609",1171609,2.2,0.06,66.16,2.17,1,1957,5.004242,4.995758,"333067.6_3684009",-88.792593968692,33.2822299023429,TRUE
"1171610",1171610,2.2,0.06,66.13,2.2,1,1957,5.004242,4.995758,"333069.6_3684009",-88.792572500948,33.2822302120185,TRUE
"1171611",1171611,2.2,0.06,66.11,2.22,1,1957,5.004242,4.995758,"333071.6_3684009",-88.7925510332036,33.2822305216903,TRUE
"1171612",1171612,2.2,0.06,66.09,2.24,1,1957,5.004242,4.995758,"333073.6_3684009",-88.7925295654588,33.2822308313584,TRUE
"1171613",1171613,2.2,0.06,66.09,2.24,1,1957,5.004242,4.995758,"333075.6_3684009",-88.7925080977138,33.2822311410228,TRUE
"1171614",1171614,2.2,0.06,66.1,2.23,1,1957,5.004242,4.995758,"333077.6_3684009",-88.7924866299684,33.2822314506835,TRUE
"1171615",1171615,2.2,0.06,66.11,2.22,1,1957,5.004242,4.995758,"333079.6_3684009",-88.7924651622227,33.2822317603404,TRUE
"1171616",1171616,2.2,0.06,66.14,2.19,1,1957,5.004242,4.995758,"333081.6_3684009",-88.7924436944767,33.2822320699937,TRUE
"1171617",1171617,2.2,0.06,66.15,2.18,1,1957,5.004242,4.995758,"333171.6_3684009",-88.7914776455653,33.2822460005569,TRUE
"1171618",1171618,2.2,0.06,66.13,2.2,1,1957,5.004242,4.995758,"333173.6_3684009",-88.7914561778042,33.2822463100397,TRUE
"1171619",1171619,2.2,0.06,66.11,2.22,1,1957,5.004242,4.995758,"333175.6_3684009",-88.7914347100427,33.2822466195189,TRUE
"1171620",1171620,2.2,0.06,66.1,2.23,1,1957,5.004242,4.995758,"333177.6_3684009",-88.7914132422809,33.2822469289943,TRUE
"1171621",1171621,2.2,0.06,66.09,2.24,1,1957,5.004242,4.995758,"333179.6_3684009",-88.7913917745188,33.282247238466,TRUE
"1171622",1171622,2.2,0.06,66.09,2.24,1,1957,5.004242,4.995758,"333181.6_3684009",-88.7913703067564,33.2822475479341,TRUE
"1171623",1171623,2.2,0.06,66.09,2.24,1,1957,5.004242,4.995758,"333183.6_3684009",-88.7913488389936,33.2822478573984,TRUE
"1171624",1171624,2.2,0.06,66.1,2.23,1,1957,5.004242,4.995758,"333185.6_3684009",-88.7913273712305,33.282248166859,TRUE
"1171625",1171625,2.2,0.06,66.11,2.22,1,1957,5.004242,4.995758,"333187.6_3684009",-88.7913059034671,33.282248476316,TRUE
"1171626",1171626,2.2,0.06,66.13,2.2,1,1957,5.004242,4.995758,"333189.6_3684009",-88.7912844357033,33.2822487857692,TRUE
"1171627",1171627,2.2,0.06,66.14,2.19,1,1957,5.004242,4.995758,"333191.6_3684009",-88.7912629679392,33.2822490952187,TRUE
"1171628",1171628,2.2,0.06,66.16,2.17,1,1957,5.004242,4.995758,"333193.6_3684009",-88.7912415001748,33.2822494046645,TRUE
"1171629",1171629,2.2,0.06,66.16,2.17,1,1957,5.004242,4.995758,"333065.6_3684007",-88.7926150677307,33.2822115615835,TRUE
"1171630",1171630,2.2,0.06,66.11,2.22,1,1957,5.004242,4.995758,"333067.6_3684007",-88.7925935999914,33.2822118712625,TRUE
"1171631",1171631,2.2,0.06,66.08,2.25,1,1957,5.004242,4.995758,"333069.6_3684007",-88.7925721322517,33.2822121809378,TRUE
"1171632",1171632,2.2,0.06,66.09,2.24,1,1957,5.004242,4.995758,"333081.6_3684007",-88.7924433258069,33.2822140389118,TRUE
"1171633",1171633,2.2,0.06,66.13,2.2,1,1957,5.004242,4.995758,"333083.6_3684007",-88.7924218580649,33.2822143485611,TRUE
"1171634",1171634,2.2,0.06,66.15,2.18,1,1957,5.004242,4.995758,"333167.6_3684007",-88.7915202126064,33.282227350489,TRUE
"1171635",1171635,2.2,0.06,66.1,2.23,1,1957,5.004242,4.995758,"333169.6_3684007",-88.7914987448504,33.282227659979,TRUE
"1171636",1171636,2.2,0.06,66.09,2.24,1,1957,5.004242,4.995758,"333191.6_3684007",-88.791262599512,33.2822310641251,TRUE
"1171637",1171637,2.2,0.06,66.11,2.22,1,1957,5.004242,4.995758,"333193.6_3684007",-88.7912411317519,33.2822313735707,TRUE
"1171638",1171638,2.2,0.06,66.14,2.19,1,1957,5.004242,4.995758,"333195.6_3684007",-88.7912196639916,33.2822316830126,TRUE
"1171639",1171639,2.2,0.06,66.16,2.17,1,1957,5.004242,4.995758,"333197.6_3684007",-88.7911981962309,33.2822319924508,TRUE
"1171640",1171640,2.2,0.06,66.16,2.17,1,1957,5.004242,4.995758,"333063.6_3684005",-88.7926361667605,33.2821932208206,TRUE
"1171641",1171641,2.2,0.06,66.11,2.22,1,1957,5.004242,4.995758,"333065.6_3684005",-88.7926146990259,33.2821935305031,TRUE
"1171642",1171642,2.2,0.06,66.09,2.24,1,1957,5.004242,4.995758,"333083.6_3684005",-88.7924214893999,33.2821963174789,TRUE
"1171643",1171643,2.2,0.06,66.14,2.19,1,1957,5.004242,4.995758,"333085.6_3684005",-88.792400021662,33.2821966271244,TRUE
"1171644",1171644,2.2,0.06,66.11,2.22,1,1957,5.004242,4.995758,"333165.6_3684005",-88.7915413118779,33.2822090099043,TRUE
"1171645",1171645,2.2,0.06,66.09,2.24,1,1957,5.004242,4.995758,"333195.6_3684005",-88.7912192955735,33.2822136519186,TRUE
"1171646",1171646,2.2,0.06,66.12,2.21,1,1957,5.004242,4.995758,"333197.6_3684005",-88.7911978278172,33.2822139613565,TRUE
"1171647",1171647,2.2,0.06,66.15,2.18,1,1957,5.004242,4.995758,"333199.6_3684005",-88.7911763600606,33.2822142707908,TRUE
"1171648",1171648,2.2,0.06,66.11,2.22,1,1957,5.004242,4.995758,"333063.6_3684003",-88.7926357980517,33.2821751897405,TRUE
"1171649",1171649,2.2,0.06,66.11,2.22,1,1957,5.004242,4.995758,"333085.6_3684003",-88.7923996530017,33.2821785960419,TRUE
"1171650",1171650,2.2,0.06,66.1,2.23,1,1957,5.004242,4.995758,"333163.6_3684003",-88.7915624111406,33.2821906693164,TRUE
"1171651",1171651,2.2,0.06,66.08,2.25,1,1957,5.004242,4.995758,"333197.6_3684003",-88.7911974594039,33.2821959302622,TRUE
"1171652",1171652,2.2,0.06,66.11,2.22,1,1957,5.004242,4.995758,"333199.6_3684003",-88.7911759916517,33.2821962396963,TRUE
"1171653",1171653,2.2,0.06,66.15,2.18,1,1957,5.004242,4.995758,"333201.6_3684003",-88.7911545238992,33.2821965491266,TRUE
"1171654",1171654,2.2,0.06,66.14,2.19,1,1957,5.004242,4.995758,"333061.6_3684001",-88.7926568970687,33.2821568489745,TRUE
"1171655",1171655,2.2,0.06,66.08,2.25,1,1957,5.004242,4.995758,"333085.6_3684001",-88.7923992843417,33.2821605649593,TRUE
"1171656",1171656,2.2,0.06,66.17,2.16,1,1957,5.004242,4.995758,"333087.6_3684001",-88.7923778166123,33.2821608746006,TRUE
"1171657",1171657,2.2,0.06,66.11,2.22,1,1957,5.004242,4.995758,"333161.6_3684001",-88.7915835103944,33.282172328725,TRUE
"1171658",1171658,2.2,0.06,66.08,2.25,1,1957,5.004242,4.995758,"333199.6_3684001",-88.791175623243,33.2821782086017,TRUE
"1171659",1171659,2.2,0.06,66.11,2.22,1,1957,5.004242,4.995758,"333201.6_3684001",-88.791154155495,33.2821785180318,TRUE
"1171660",1171660,2.2,0.06,66.15,2.18,1,1957,5.004242,4.995758,"333203.6_3684001",-88.7911326877465,33.2821788274583,TRUE
"1171661",1171661,2.2,0.06,66.09,2.24,1,1957,5.004242,4.995758,"333061.6_3683999",-88.7926565283561,33.2821388178944,TRUE
"1171662",1171662,2.2,0.06,66.15,2.18,1,1957,5.004242,4.995758,"333087.6_3683999",-88.7923774479571,33.2821428435178,TRUE
"1171663",1171663,2.2,0.06,66.17,2.16,1,1957,5.004242,4.995758,"333159.6_3683999",-88.7916046096394,33.2821539881304,TRUE
"1171664",1171664,2.2,0.06,66.08,2.25,1,1957,5.004242,4.995758,"333201.6_3683999",-88.7911537870911,33.282160486937,TRUE
"1171665",1171665,2.2,0.06,66.12,2.21,1,1957,5.004242,4.995758,"333203.6_3683999",-88.7911323193471,33.2821607963632,TRUE
"1171666",1171666,2.2,0.06,66.15,2.18,1,1957,5.004242,4.995758,"333205.6_3683999",-88.7911108516027,33.2821611057857,TRUE
"1171667",1171667,2.2,0.06,66.16,2.17,1,1957,5.004242,4.995758,"333059.6_3683997",-88.7926776273601,33.2821204771252,TRUE
"1171668",1171668,2.2,0.06,66.15,2.18,1,1957,5.004242,4.995758,"333087.6_3683997",-88.7923770793021,33.2821248124349,TRUE
"1171669",1171669,2.2,0.06,66.1,2.23,1,1957,5.004242,4.995758,"333159.6_3683997",-88.7916042411432,33.2821359570399,TRUE
"1171670",1171670,2.2,0.06,66.09,2.24,1,1957,5.004242,4.995758,"333203.6_3683997",-88.7911319509479,33.2821427652681,TRUE
"1171671",1171671,2.2,0.06,66.13,2.2,1,1957,5.004242,4.995758,"333205.6_3683997",-88.791110483208,33.2821430746904,TRUE
"1171672",1171672,2.2,0.06,66.16,2.17,1,1957,5.004242,4.995758,"333207.6_3683997",-88.7910890154677,33.282143384109,TRUE
"1171673",1171673,2.2,0.06,66.12,2.21,1,1957,5.004242,4.995758,"333059.6_3683995",-88.7926772586438,33.2821024460452,TRUE
"1171674",1171674,2.2,0.06,66.16,2.17,1,1957,5.004242,4.995758,"333087.6_3683995",-88.7923767106475,33.282106781352,TRUE
"1171675",1171675,2.2,0.06,66.1,2.23,1,1957,5.004242,4.995758,"333205.6_3683995",-88.7911101148135,33.282125043595,TRUE
"1171676",1171676,2.2,0.06,66.14,2.19,1,1957,5.004242,4.995758,"333207.6_3683995",-88.7910886470777,33.2821253530134,TRUE
"1171677",1171677,2.2,0.06,66.09,2.24,1,1957,5.004242,4.995758,"333059.6_3683993",-88.7926768899278,33.2820844149652,TRUE
"1171678",1171678,2.2,0.06,66.08,2.25,1,1957,5.004242,4.995758,"333205.6_3683993",-88.7911097464194,33.2821070124996,TRUE
"1171679",1171679,2.2,0.06,66.12,2.21,1,1957,5.004242,4.995758,"333207.6_3683993",-88.791088278688,33.2821073219178,TRUE
"1171680",1171680,2.2,0.06,66.16,2.17,1,1957,5.004242,4.995758,"333209.6_3683993",-88.7910668109562,33.2821076313322,TRUE
"1171681",1171681,2.2,0.06,66.08,2.25,1,1957,5.004242,4.995758,"333085.6_3683991",-88.7923974410466,33.2820704095457,TRUE
"1171682",1171682,2.2,0.06,66.1,2.23,1,1957,5.004242,4.995758,"333207.6_3683991",-88.7910879102986,33.2820892908221,TRUE
"1171683",1171683,2.2,0.06,66.14,2.19,1,1957,5.004242,4.995758,"333209.6_3683991",-88.7910664425713,33.2820896002363,TRUE
"1171684",1171684,2.2,0.06,66.12,2.21,1,1957,5.004242,4.995758,"333085.6_3683989",-88.7923970723886,33.2820523784628,TRUE
"1171685",1171685,2.2,0.06,66.09,2.24,1,1957,5.004242,4.995758,"333207.6_3683989",-88.7910875419096,33.2820712597263,TRUE
"1171686",1171686,2.2,0.06,66.13,2.2,1,1957,5.004242,4.995758,"333209.6_3683989",-88.7910660741867,33.2820715691403,TRUE
"1171687",1171687,2.2,0.06,66.17,2.16,1,1957,5.004242,4.995758,"333211.6_3683989",-88.7910446064634,33.2820718785507,TRUE
"1171688",1171688,2.2,0.06,66.12,2.21,1,1957,5.004242,4.995758,"333083.6_3683987",-88.7924181714291,33.2820340377363,TRUE
"1171689",1171689,2.2,0.06,66.08,2.25,1,1957,5.004242,4.995758,"333207.6_3683987",-88.7910871735209,33.2820532286305,TRUE
"1171690",1171690,2.2,0.06,66.12,2.21,1,1957,5.004242,4.995758,"333209.6_3683987",-88.7910657058024,33.2820535380443,TRUE
"1171691",1171691,2.2,0.06,66.15,2.18,1,1957,5.004242,4.995758,"333211.6_3683987",-88.7910442380835,33.2820538474544,TRUE
"1171692",1171692,2.2,0.06,66.13,2.2,1,1957,5.004242,4.995758,"333059.6_3683985",-88.792675415067,33.2820122906445,TRUE
"1171693",1171693,2.2,0.06,66.15,2.18,1,1957,5.004242,4.995758,"333081.6_3683985",-88.7924392704608,33.2820156970065,TRUE
"1171694",1171694,2.2,0.06,66.11,2.22,1,1957,5.004242,4.995758,"333209.6_3683985",-88.7910653374184,33.2820355069482,TRUE
"1171695",1171695,2.2,0.06,66.15,2.18,1,1957,5.004242,4.995758,"333211.6_3683985",-88.7910438697039,33.2820358163582,TRUE
"1171696",1171696,2.2,0.06,66.15,2.18,1,1957,5.004242,4.995758,"333061.6_3683983",-88.7926535786672,33.2819945692518,TRUE
"1171697",1171697,2.2,0.06,66.08,2.25,1,1957,5.004242,4.995758,"333063.6_3683983",-88.7926321109815,33.2819948789357,TRUE
"1171698",1171698,2.2,0.06,66.16,2.17,1,1957,5.004242,4.995758,"333065.6_3683983",-88.7926106432954,33.2819951886159,TRUE
"1171699",1171699,2.2,0.06,66.15,2.18,1,1957,5.004242,4.995758,"333067.6_3683983",-88.792589175609,33.2819954982923,TRUE
"1171700",1171700,2.2,0.06,66.12,2.21,1,1957,5.004242,4.995758,"333167.6_3683983",-88.7915157908699,33.2820109773921,TRUE
"1171701",1171701,2.2,0.06,66.1,2.23,1,1957,5.004242,4.995758,"333209.6_3683983",-88.7910649690347,33.2820174758521,TRUE
"1171702",1171702,2.2,0.06,66.14,2.19,1,1957,5.004242,4.995758,"333211.6_3683983",-88.7910435013247,33.2820177852618,TRUE
"1171703",1171703,2.2,0.06,66.1,2.23,1,1957,5.004242,4.995758,"333209.6_3683981",-88.7910646006515,33.2819994447559,TRUE
"1171704",1171704,2.2,0.06,66.13,2.2,1,1957,5.004242,4.995758,"333211.6_3683981",-88.7910431329458,33.2819997541654,TRUE
"1171705",1171705,2.2,0.06,66.17,2.16,1,1957,5.004242,4.995758,"333213.6_3683981",-88.7910216652398,33.2820000635712,TRUE
"1171706",1171706,2.2,0.06,66.11,2.22,1,1957,5.004242,4.995758,"333169.6_3683979",-88.791493586224,33.2819752246957,TRUE
"1171707",1171707,2.2,0.06,66.09,2.24,1,1957,5.004242,4.995758,"333209.6_3683979",-88.7910642322685,33.2819814136596,TRUE
"1171708",1171708,2.2,0.06,66.13,2.2,1,1957,5.004242,4.995758,"333211.6_3683979",-88.7910427645672,33.2819817230689,TRUE
"1171709",1171709,2.2,0.06,66.17,2.16,1,1957,5.004242,4.995758,"333213.6_3683979",-88.7910212968657,33.2819820324745,TRUE
"1171710",1171710,2.2,0.06,66.11,2.22,1,1957,5.004242,4.995758,"333169.6_3683977",-88.7914932177532,33.2819571936036,TRUE
"1171711",1171711,2.2,0.06,66.09,2.24,1,1957,5.004242,4.995758,"333209.6_3683977",-88.7910638638858,33.2819633825633,TRUE
"1171712",1171712,2.2,0.06,66.13,2.2,1,1957,5.004242,4.995758,"333211.6_3683977",-88.791042396189,33.2819636919724,TRUE
"1171713",1171713,2.2,0.06,66.17,2.16,1,1957,5.004242,4.995758,"333213.6_3683977",-88.7910209284918,33.2819640013778,TRUE
"1171714",1171714,2.2,0.06,66.14,2.19,1,1957,5.004242,4.995758,"333167.6_3683975",-88.7915143169682,33.2819388530248,TRUE
"1171715",1171715,2.2,0.06,66.1,2.23,1,1957,5.004242,4.995758,"333209.6_3683975",-88.7910634955035,33.2819453514669,TRUE
"1171716",1171716,2.2,0.06,66.13,2.2,1,1957,5.004242,4.995758,"333211.6_3683975",-88.7910420278111,33.2819456608758,TRUE
"1171717",1171717,2.2,0.06,66.17,2.16,1,1957,5.004242,4.995758,"333213.6_3683975",-88.7910205601183,33.281945970281,TRUE
"1171718",1171718,2.2,0.06,66.11,2.22,1,1957,5.004242,4.995758,"333167.6_3683973",-88.7915139484936,33.2819208219328,TRUE
"1171719",1171719,2.2,0.06,66.1,2.23,1,1957,5.004242,4.995758,"333209.6_3683973",-88.7910631271215,33.2819273203705,TRUE
"1171720",1171720,2.2,0.06,66.14,2.19,1,1957,5.004242,4.995758,"333211.6_3683973",-88.7910416594335,33.2819276297792,TRUE
"1171721",1171721,2.2,0.06,66.17,2.16,1,1957,5.004242,4.995758,"333213.6_3683973",-88.7910201917452,33.2819279391842,TRUE
"1171722",1171722,2.2,0.06,66.13,2.2,1,1957,5.004242,4.995758,"333165.6_3683971",-88.7915350476957,33.2819024813507,TRUE
"1171723",1171723,2.2,0.06,66.11,2.22,1,1957,5.004242,4.995758,"333209.6_3683971",-88.7910627587398,33.281909289274,TRUE
"1171724",1171724,2.2,0.06,66.14,2.19,1,1957,5.004242,4.995758,"333211.6_3683971",-88.7910412910562,33.2819095986825,TRUE
"1171725",1171725,2.2,0.06,66.17,2.16,1,1957,5.004242,4.995758,"333167.6_3683969",-88.7915132115454,33.2818847597486,TRUE
"1171726",1171726,2.2,0.06,66.08,2.25,1,1957,5.004242,4.995758,"333207.6_3683969",-88.7910838580373,33.2818909487656,TRUE
"1171727",1171727,2.2,0.06,66.11,2.22,1,1957,5.004242,4.995758,"333209.6_3683969",-88.7910623903585,33.2818912581775,TRUE
"1171728",1171728,2.2,0.06,66.15,2.18,1,1957,5.004242,4.995758,"333211.6_3683969",-88.7910409226793,33.2818915675858,TRUE
"1171729",1171729,2.2,0.06,66.16,2.17,1,1957,5.004242,4.995758,"333159.6_3683967",-88.79159871374,33.2818654906761,TRUE
"1171730",1171730,2.2,0.06,66.11,2.22,1,1957,5.004242,4.995758,"333161.6_3683967",-88.7915772460734,33.2818658001767,TRUE
"1171731",1171731,2.2,0.06,66.09,2.24,1,1957,5.004242,4.995758,"333163.6_3683967",-88.7915557784065,33.2818661096737,TRUE
"1171732",1171732,2.2,0.06,66.15,2.18,1,1957,5.004242,4.995758,"333165.6_3683967",-88.7915343107393,33.2818664191669,TRUE
"1171733",1171733,2.2,0.06,66.09,2.24,1,1957,5.004242,4.995758,"333207.6_3683967",-88.7910834896519,33.2818729176692,TRUE
"1171734",1171734,2.2,0.06,66.12,2.21,1,1957,5.004242,4.995758,"333209.6_3683967",-88.7910620219775,33.2818732270809,TRUE
"1171735",1171735,2.2,0.06,66.16,2.17,1,1957,5.004242,4.995758,"333211.6_3683967",-88.7910405543027,33.2818735364889,TRUE
"1171736",1171736,2.2,0.06,66.1,2.23,1,1957,5.004242,4.995758,"333207.6_3683965",-88.7910831212668,33.2818548865727,TRUE
"1171737",1171737,2.2,0.06,66.13,2.2,1,1957,5.004242,4.995758,"333209.6_3683965",-88.7910616535968,33.2818551959843,TRUE
"1171738",1171738,2.2,0.06,66.17,2.16,1,1957,5.004242,4.995758,"333211.6_3683965",-88.7910401859264,33.2818555053921,TRUE
"1171739",1171739,2.2,0.06,66.08,2.25,1,1957,5.004242,4.995758,"333205.6_3683963",-88.7911042205473,33.2818365460612,TRUE
"1171740",1171740,2.2,0.06,66.11,2.22,1,1957,5.004242,4.995758,"333207.6_3683963",-88.791082752882,33.2818368554762,TRUE
"1171741",1171741,2.2,0.06,66.14,2.19,1,1957,5.004242,4.995758,"333209.6_3683963",-88.7910612852164,33.2818371648876,TRUE
"1171742",1171742,2.2,0.06,66.09,2.24,1,1957,5.004242,4.995758,"333205.6_3683961",-88.7911038521585,33.2818185149649,TRUE
"1171743",1171743,2.2,0.06,66.12,2.21,1,1957,5.004242,4.995758,"333207.6_3683961",-88.7910823844976,33.2818188243797,TRUE
"1171744",1171744,2.2,0.06,66.15,2.18,1,1957,5.004242,4.995758,"333209.6_3683961",-88.7910609168364,33.2818191337908,TRUE
"1171745",1171745,2.2,0.06,66.1,2.23,1,1957,5.004242,4.995758,"333205.6_3683959",-88.7911034837699,33.2818004838685,TRUE
"1171746",1171746,2.2,0.06,66.13,2.2,1,1957,5.004242,4.995758,"333207.6_3683959",-88.7910820161135,33.2818007932831,TRUE
"1171747",1171747,2.2,0.06,66.16,2.17,1,1957,5.004242,4.995758,"333209.6_3683959",-88.7910605484567,33.281801102694,TRUE
"1171748",1171748,2.2,0.06,66.08,2.25,1,1957,5.004242,4.995758,"333203.6_3683957",-88.7911245830335,33.281782143354,TRUE
"1171749",1171749,2.2,0.06,66.11,2.22,1,1957,5.004242,4.995758,"333205.6_3683957",-88.7911031153818,33.281782452772,TRUE
"1171750",1171750,2.2,0.06,66.14,2.19,1,1957,5.004242,4.995758,"333207.6_3683957",-88.7910816477297,33.2817827621864,TRUE
"1171751",1171751,2.2,0.06,66.09,2.24,1,1957,5.004242,4.995758,"333203.6_3683955",-88.7911242146412,33.2817641122577,TRUE
"1171752",1171752,2.2,0.06,66.13,2.2,1,1957,5.004242,4.995758,"333205.6_3683955",-88.7911027469939,33.2817644216755,TRUE
"1171753",1171753,2.2,0.06,66.16,2.17,1,1957,5.004242,4.995758,"333207.6_3683955",-88.7910812793462,33.2817647310897,TRUE
"1171754",1171754,2.2,0.06,66.14,2.19,1,1957,5.004242,4.995758,"333205.6_3683953",-88.7911023786064,33.281746390579,TRUE
"1171755",1171755,2.2,0.06,66.17,2.16,1,1957,5.004242,4.995758,"333207.6_3683953",-88.7910809109631,33.281746699993,TRUE
"1171756",1171756,2.2,0.06,66.09,2.24,1,1957,5.004242,4.995758,"333207.6_3683935",-88.7910775955297,33.2815844201195,TRUE
"1171757",1171757,2.2,0.06,66.11,2.22,1,1957,5.004242,4.995758,"333225.6_3683931",-88.790883650403,33.2815511424628,TRUE
"1171758",1171758,2.2,0.06,66.11,2.22,1,1957,5.004242,4.995758,"333201.6_3683929",-88.7911408931612,33.2815293985819,TRUE
"1171759",1171759,2.2,0.06,66.1,2.23,1,1957,5.004242,4.995758,"333231.6_3683929",-88.7908188792817,33.2815340394755,TRUE
"1171760",1171760,2.2,0.06,66.12,2.21,1,1957,5.004242,4.995758,"333199.6_3683925",-88.7911616239579,33.281493026966,TRUE
"1171761",1171761,2.2,0.06,66.15,2.18,1,1957,5.004242,4.995758,"333239.6_3683925",-88.790732272285,33.2814992147045,TRUE
"1171762",1171762,2.2,0.06,66.09,2.24,1,1957,5.004242,4.995758,"333199.6_3683923",-88.791161255562,33.2814749958692,TRUE
"1171763",1171763,2.2,0.06,66.09,2.24,1,1957,5.004242,4.995758,"333199.6_3683921",-88.7911608871665,33.2814569647724,TRUE
"1171764",1171764,2.2,0.06,66.1,2.23,1,1957,5.004242,4.995758,"333247.6_3683921",-88.790645665355,33.2814643898707,TRUE
"1171765",1171765,2.2,0.06,66.15,2.18,1,1957,5.004242,4.995758,"333249.6_3683921",-88.7906241977755,33.2814646992035,TRUE
"1171766",1171766,2.2,0.06,66.11,2.22,1,1957,5.004242,4.995758,"333199.6_3683919",-88.7911605187713,33.2814389336755,TRUE
"1171767",1171767,2.2,0.06,66.13,2.2,1,1957,5.004242,4.995758,"333199.6_3683917",-88.7911601503764,33.2814209025786,TRUE
"1171768",1171768,2.2,0.06,66.1,2.23,1,1957,5.004242,4.995758,"333255.6_3683917",-88.7905590584916,33.281429564974,TRUE
"1171769",1171769,2.2,0.06,66.17,2.16,1,1957,5.004242,4.995758,"333199.6_3683915",-88.7911597819819,33.2814028714816,TRUE
"1171770",1171770,2.2,0.06,66.12,2.21,1,1957,5.004242,4.995758,"333201.6_3683913",-88.7911379460336,33.2813851498054,TRUE
"1171771",1171771,2.2,0.06,66.15,2.18,1,1957,5.004242,4.995758,"333265.6_3683913",-88.7904509841303,33.2813950493167,TRUE
"1171772",1171772,2.2,0.06,66.17,2.16,1,1957,5.004242,4.995758,"333285.6_3683913",-88.7902363084666,33.2813981421359,TRUE
"1171773",1171773,2.2,0.06,66.15,2.18,1,1957,5.004242,4.995758,"333287.6_3683913",-88.7902148408985,33.2813984513975,TRUE
"1171774",1171774,2.2,0.06,66.09,2.24,1,1957,5.004242,4.995758,"333203.6_3683911",-88.7911161100942,33.281367428125,TRUE
"1171775",1171775,2.2,0.06,66.17,2.16,1,1957,5.004242,4.995758,"333281.6_3683911",-88.7902788753889,33.281379492496,TRUE
"1171776",1171776,2.2,0.06,66.14,2.19,1,1957,5.004242,4.995758,"333285.6_3683911",-88.7902359402624,33.2813801110298,TRUE
"1171777",1171777,2.2,0.06,66.15,2.18,1,1957,5.004242,4.995758,"333287.6_3683911",-88.7902144726986,33.2813804202911,TRUE
"1171778",1171778,2.2,0.06,66.17,2.16,1,1957,5.004242,4.995758,"333289.6_3683911",-88.7901930051345,33.2813807295487,TRUE
"1171779",1171779,2.2,0.06,66.11,2.22,1,1957,5.004242,4.995758,"333271.6_3683909",-88.7903858449647,33.2813599149919,TRUE
